UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],delta_temp,power_proxy,Machine failure,TWF,HDF,PWF,OSF,RNF,risk_score,risk_level
927,L48106,L,295.6,306.1,1372,55.6,215,10.5,76283.2,1,0,0,0,1,0,0.7712923345621193,High
928,H30341,H,295.6,306.0,1396,52.4,0,10.399999999999977,73150.4,0,0,0,0,0,0,0.40675004397401876,Low
929,L48108,L,295.6,306.0,1949,21.9,5,10.399999999999977,42683.1,0,0,0,0,0,0,0.17861738263260687,Low
930,L48109,L,295.6,306.0,1419,51.1,7,10.399999999999977,72510.90000000001,0,0,0,0,0,0,0.40923752142034964,Low
931,M15790,M,295.5,305.9,1453,47.3,9,10.399999999999977,68726.9,0,0,0,0,0,0,0.38301838428364277,Low
932,L48111,L,295.5,305.9,1542,36.2,12,10.399999999999977,55820.4,0,0,0,0,0,0,0.297773516810686,Low
933,L48112,L,295.6,306.0,1363,50.0,14,10.399999999999977,68150.0,0,0,0,0,0,0,0.4044624810363392,Low
934,L48113,L,295.5,306.0,1597,37.2,16,10.5,59408.4,0,0,0,0,0,0,0.31765382242683027,Low
935,M15794,M,295.5,306.0,1326,50.8,18,10.5,67360.8,0,0,0,0,0,0,0.41340898392057357,Low
936,M15795,M,295.5,306.0,1641,36.6,21,10.5,60060.600000000006,0,0,0,0,0,0,0.32372765152219274,Low
937,M15796,M,295.6,306.1,1418,46.2,24,10.5,65511.600000000006,0,0,0,0,0,0,0.3934655539373686,Low
938,L48117,L,295.6,306.2,1263,61.8,27,10.599999999999966,78053.4,0,0,0,0,0,0,0.5121024367972661,Medium
939,L48118,L,295.6,306.2,1823,25.8,29,10.599999999999966,47033.4,0,0,0,0,0,0,0.24776507952341176,Low
940,L48119,L,295.5,306.1,1488,40.7,31,10.600000000000023,60561.600000000006,0,0,0,0,0,0,0.3631910714135375,Low
941,L48120,L,295.6,306.2,1443,48.9,33,10.599999999999966,70562.7,0,0,0,0,0,0,0.4338790200640427,Medium
942,L48121,L,295.6,306.2,1650,28.2,35,10.599999999999966,46530.0,0,0,0,0,0,0,0.2693069955996852,Low
943,M15802,M,295.7,306.3,1462,44.3,37,10.600000000000023,64766.6,0,0,0,0,0,0,0.4019054516654297,Low
944,M15803,M,295.6,306.2,1477,45.0,40,10.599999999999966,66465.0,0,0,0,0,0,0,0.41431073460287565,Low
945,M15804,M,295.7,306.3,1712,28.5,43,10.600000000000023,48792.0,0,0,0,0,0,0,0.2886859380275921,Low
946,M15805,M,295.7,306.3,1347,50.4,46,10.600000000000023,67888.8,0,0,0,0,0,0,0.4566662919975223,Medium
947,L48126,L,295.6,306.2,1287,54.8,49,10.599999999999966,70527.59999999999,0,0,0,0,0,0,0.4915141808160599,Medium
948,L48127,L,295.6,306.2,1428,44.5,51,10.599999999999966,63546.0,0,0,0,0,0,0,0.42239623784679337,Medium
949,M15808,M,295.6,306.3,1426,45.5,53,10.699999999999989,64883.0,0,0,0,0,0,0,0.4340568340156874,Medium
950,L48129,L,295.6,306.3,1636,32.7,56,10.699999999999989,53497.200000000004,0,0,0,0,0,0,0.3428880884579692,Low
951,L48130,L,295.6,306.2,1424,42.5,58,10.599999999999966,60520.0,0,0,0,0,0,0,0.41567545947603557,Low
952,H30365,H,295.6,306.3,1509,35.8,60,10.699999999999989,54022.2,0,0,0,0,0,0,0.36742476119104844,Low
953,L48132,L,295.5,306.2,1448,48.9,65,10.699999999999989,70807.2,0,0,0,0,0,0,0.4850212596955156,Medium
954,L48133,L,295.5,306.1,1650,32.8,67,10.600000000000023,54119.99999999999,0,0,0,0,0,0,0.36222818008581276,Low
955,H30368,H,295.6,306.2,1414,42.5,69,10.599999999999966,60095.0,0,0,0,0,0,0,0.4321118535629577,Medium
956,L48135,L,295.6,306.3,1911,20.9,74,10.699999999999989,39939.899999999994,0,0,0,0,0,0,0.2760502336932182,Low
957,H30370,H,295.6,306.2,1632,32.2,76,10.599999999999966,52550.4,0,0,0,0,0,0,0.36963407369387347,Low
958,M15817,M,295.7,306.4,1387,40.1,81,10.699999999999989,55618.700000000004,0,0,0,0,0,0,0.4278398081545799,Medium
959,L48138,L,295.8,306.4,1399,47.6,84,10.599999999999966,66592.40000000001,0,0,0,0,0,0,0.4984479146733982,Medium
960,L48139,L,295.8,306.5,1505,35.2,86,10.699999999999989,52976.00000000001,0,0,0,0,0,0,0.4028841252267395,Low
961,L48140,L,295.8,306.5,1534,37.9,88,10.699999999999989,58138.6,0,0,0,0,0,0,0.43248092119303205,Medium
962,L48141,L,295.8,306.5,1493,40.5,90,10.699999999999989,60466.5,0,0,0,0,0,0,0.4551591275120284,Medium
963,M15822,M,295.8,306.6,1480,43.2,92,10.800000000000011,63936.00000000001,0,0,0,0,0,0,0.48095178568364694,Medium
964,L48143,L,295.8,306.6,1621,31.6,95,10.800000000000011,51223.600000000006,0,0,0,0,0,0,0.39339577859671127,Low
965,L48144,L,295.7,306.5,1737,26.2,97,10.800000000000011,45509.4,0,0,0,0,0,0,0.3540485672909209,Low
966,L48145,L,295.8,306.6,1508,46.5,99,10.800000000000011,70122.0,0,0,0,0,0,0,0.5240498471948205,Medium
967,M15826,M,295.8,306.5,1641,32.2,101,10.699999999999989,52840.200000000004,0,0,0,0,0,0,0.40981090184903113,Low
968,M15827,M,295.9,306.6,1532,38.6,104,10.700000000000045,59135.200000000004,0,0,0,0,0,0,0.4638627261175609,Medium
969,L48148,L,295.9,306.7,1547,40.9,107,10.800000000000011,63272.299999999996,0,0,0,0,0,0,0.49053860526566606,Medium
970,L48149,L,295.9,306.6,1412,41.0,109,10.700000000000045,57892.0,0,0,0,0,0,0,0.4821613966175755,Medium
971,L48150,L,295.8,306.5,1568,35.1,111,10.699999999999989,55036.8,0,0,0,0,0,0,0.4464906700608251,Medium
972,L48151,L,295.9,306.6,1557,41.1,113,10.700000000000045,63992.700000000004,0,0,0,0,0,0,0.5027423014358963,Medium
973,L48152,L,295.8,306.6,1644,35.2,115,10.800000000000011,57868.8,0,0,0,0,0,0,0.45972730389134175,Medium
974,L48153,L,295.9,306.6,1679,30.4,117,10.700000000000045,51041.6,0,0,0,0,0,0,0.4211760544225227,Medium
975,L48154,L,296.0,306.6,1511,35.2,119,10.600000000000023,53187.200000000004,0,0,0,0,0,0,0.4555325724986952,Medium
976,M15835,M,296.0,306.6,1628,36.8,121,10.600000000000023,59910.399999999994,0,0,0,0,0,0,0.482591842899071,Medium
977,M15836,M,296.0,306.6,1392,51.3,124,10.600000000000023,71409.59999999999,0,0,0,0,0,0,0.5928422063314397,High
978,L48157,L,296.0,306.7,1917,21.0,127,10.699999999999989,40257.0,0,0,0,0,0,0,0.3611066260428488,Low
979,M15838,M,296.2,306.8,1526,42.3,129,10.600000000000023,64549.799999999996,0,0,0,0,0,0,0.5358838695555196,Medium
980,L48159,L,296.2,306.8,1389,53.3,132,10.600000000000023,74033.7,0,0,0,0,0,0,0.622375391642296,High
981,L48160,L,296.1,306.7,1409,42.8,134,10.599999999999966,60305.2,0,0,0,0,0,0,0.5369992910110863,Medium
982,L48161,L,296.2,306.8,1655,31.1,136,10.600000000000023,51470.5,0,0,0,0,0,0,0.45602540692720367,Medium
983,L48162,L,296.2,306.9,1516,39.1,138,10.699999999999989,59275.6,0,0,0,0,0,0,0.5206803769895253,Medium
984,L48163,L,296.2,306.9,1526,34.9,140,10.699999999999989,53257.4,0,0,0,0,0,0,0.4872435305846361,Medium
985,L48164,L,296.3,307.1,1419,48.6,142,10.800000000000011,68963.40000000001,0,0,0,0,0,0,0.6009693007429944,High
986,L48165,L,296.4,307.2,1748,25.3,144,10.800000000000011,44224.4,0,0,0,0,0,0,0.4205246134816839,Medium
987,H30400,H,296.4,307.1,1638,32.5,146,10.700000000000045,53235.0,0,0,0,0,0,0,0.4834925540178592,Medium
988,M15847,M,296.3,307.1,1534,33.8,151,10.800000000000011,51849.2,0,0,0,0,0,0,0.4954268679957886,Medium
989,H30402,H,296.3,307.1,1774,25.9,154,10.800000000000011,45946.6,0,0,0,0,0,0,0.44350111452017915,Medium
990,M15849,M,296.2,307.0,2119,18.3,159,10.800000000000011,38777.700000000004,0,0,0,0,0,0,0.3935405848209305,Low
991,L48170,L,296.2,307.0,1414,48.3,162,10.800000000000011,68296.2,0,0,0,0,0,0,0.629442405687091,High
992,M15851,M,296.1,307.0,1523,42.0,164,10.899999999999977,63966.0,0,0,0,0,0,0,0.5882597766152834,High
993,L48172,L,296.1,307.1,1651,35.7,167,11.0,58940.700000000004,0,0,0,0,0,0,0.5470963913941558,High
994,M15853,M,296.1,307.1,1485,36.0,169,11.0,53460.0,0,0,0,0,0,0,0.5395925003386257,Medium
995,M15854,M,296.2,307.2,1168,63.4,172,11.0,74051.2,0,0,0,0,0,0,0.7411503236904416,High
996,L48175,L,296.3,307.3,1566,35.8,175,11.0,56062.799999999996,0,0,0,0,0,0,0.5538278603701728,High
997,M15856,M,296.3,307.2,1286,51.1,177,10.899999999999977,65714.6,0,0,0,0,0,0,0.6627419741395878,High
998,M15857,M,296.3,307.2,1446,45.9,180,10.899999999999977,66371.4,0,0,0,0,0,0,0.640389358123551,High
999,M15858,M,296.4,307.2,2071,19.4,183,10.800000000000011,40177.399999999994,0,0,0,0,0,0,0.4406741175840065,Medium
1000,L48179,L,296.3,307.1,1560,33.2,186,10.800000000000011,51792.00000000001,0,0,0,0,0,0,0.5473376133916528,High
1001,L48180,L,296.3,307.1,1654,29.6,188,10.800000000000011,48958.4,0,0,0,0,0,0,0.5243527813819955,Medium
1002,L48181,L,296.3,307.1,1662,32.9,190,10.800000000000011,54679.799999999996,0,0,0,0,0,0,0.5585018191245047,High
1003,L48182,L,296.3,307.2,1646,35.0,192,10.899999999999977,57610.0,0,0,0,0,0,0,0.5797860490495247,High
1004,L48183,L,296.2,307.1,1444,46.7,194,10.900000000000034,67434.8,0,0,0,0,0,0,0.6693086476860994,High
1005,H30418,H,296.3,307.2,1424,42.0,196,10.899999999999977,59808.0,0,0,0,0,0,0,0.6295102693676278,High
1006,L48185,L,296.2,307.2,1382,52.0,201,11.0,71864.0,0,0,0,0,0,0,0.7194484581948579,High
1007,L48186,L,296.2,307.1,1413,53.4,203,10.900000000000034,75454.2,0,0,0,0,0,0,0.738369453737716,High
1008,M15867,M,296.2,307.2,1633,31.1,0,11.0,50786.3,0,0,0,0,0,0,0.23946835090368215,Low
1009,L48188,L,296.2,307.1,1441,41.7,3,10.900000000000034,60089.700000000004,0,0,0,0,0,0,0.3233565147877314,Low
1010,M15869,M,296.2,307.2,1385,44.0,5,11.0,60940.0,0,0,0,0,0,0,0.34106642733717213,Low
1011,M15870,M,296.2,307.2,1552,34.8,8,11.0,54009.6,0,0,0,0,0,0,0.27968850668068884,Low
1012,M15871,M,296.2,307.3,1451,42.8,11,11.100000000000023,62102.799999999996,0,0,0,0,0,0,0.3465718212255039,Low
1013,M15872,M,296.1,307.1,1433,38.5,14,11.0,55170.5,0,0,0,0,0,0,0.3121127084815194,Low
1014,M15873,M,296.1,307.2,1619,29.7,17,11.099999999999966,48084.299999999996,0,0,0,0,0,0,0.2525825311554293,Low
1015,L48194,L,296.2,307.2,1445,41.8,20,11.0,60400.99999999999,0,0,0,0,0,0,0.3514828793734294,Low
1016,L48195,L,296.2,307.2,1356,43.6,22,11.0,59121.6,0,0,0,0,0,0,0.3616604276870359,Low
1017,M15876,M,296.3,307.2,1319,68.3,24,10.899999999999977,90087.7,1,0,0,1,0,0,0.5701128784553555,High
1018,L48197,L,296.3,307.2,1637,31.6,27,10.899999999999977,51729.200000000004,0,0,0,0,0,0,0.2870219033571112,Low
1019,L48198,L,296.3,307.2,1291,58.6,29,10.899999999999977,75652.6,0,0,0,0,0,0,0.4922878426581623,Medium
1020,L48199,L,296.3,307.3,1398,52.7,31,11.0,73674.6,0,0,0,0,0,0,0.4585880508799176,Medium
1021,L48200,L,296.3,307.3,1372,57.7,33,11.0,79164.40000000001,0,0,0,0,0,0,0.5015573780420853,Medium
1022,M15881,M,296.3,307.2,1454,42.5,35,10.899999999999977,61795.0,0,0,0,0,0,0,0.38217655389511107,Low
1023,L48202,L,296.2,307.2,1515,36.5,38,11.0,55297.5,0,0,0,0,0,0,0.3393537111785637,Low
1024,L48203,L,296.2,307.3,1881,24.3,40,11.100000000000023,45708.3,0,0,0,0,0,0,0.2539373277783647,Low
1025,L48204,L,296.2,307.3,1711,29.9,42,11.100000000000023,51158.899999999994,0,0,0,0,0,0,0.3001152818084652,Low
1026,L48205,L,296.2,307.3,1475,37.0,44,11.100000000000023,54575.0,0,0,0,0,0,0,0.3499637824901849,Low
1027,L48206,L,296.4,307.4,1512,36.8,46,11.0,55641.6,0,0,0,0,0,0,0.3544234244549702,Low
1028,M15887,M,296.3,307.4,1335,50.5,48,11.099999999999966,67417.5,0,0,0,0,0,0,0.4593188585747906,Medium
1029,L48208,L,296.3,307.4,1472,39.9,51,11.099999999999966,58732.799999999996,0,0,0,0,0,0,0.3863069853537554,Low
1030,M15889,M,296.2,307.3,1477,35.2,53,11.100000000000023,51990.4,0,0,0,0,0,0,0.3484957191170331,Low
1031,L48210,L,296.3,307.4,1760,28.4,56,11.099999999999966,49984.0,0,0,0,0,0,0,0.31136808958781254,Low
1032,L48211,L,296.4,307.5,1549,36.1,58,11.100000000000023,55918.9,0,0,0,0,0,0,0.37017265348427064,Low
1033,L48212,L,296.3,307.4,1648,34.0,60,11.099999999999966,56032.0,0,0,0,0,0,0,0.36205036575356153,Low
1034,H30447,H,296.4,307.5,1556,38.0,62,11.100000000000023,59128.0,0,0,0,0,0,0,0.3941466834622781,Low
1035,M15894,M,296.3,307.4,1958,19.1,67,11.099999999999966,37397.8,0,0,0,0,0,0,0.24938121865840976,Low
1036,L48215,L,296.4,307.4,1403,48.4,70,11.0,67905.2,0,0,0,0,0,0,0.4836587933419644,Medium
1037,M15896,M,296.4,307.5,1684,31.4,72,11.100000000000023,52877.6,0,0,0,0,0,0,0.3596495271848447,Low
1038,H30451,H,296.4,307.5,1596,35.1,75,11.100000000000023,56019.600000000006,0,0,0,0,0,0,0.3917818759061387,Low
1039,L48218,L,296.6,307.6,1498,41.1,80,11.0,61567.8,0,0,0,0,0,0,0.44512000747085106,Medium
1040,L48219,L,296.7,307.7,1524,36.8,82,11.0,56083.2,0,0,0,0,0,0,0.4123326284346721,Low
1041,L48220,L,296.7,307.7,1502,43.9,84,11.0,65937.8,0,0,0,0,0,0,0.47664745785716844,Medium
1042,L48221,L,296.6,307.6,1809,25.1,86,11.0,45405.9,0,0,0,0,0,0,0.3303807581650128,Low
1043,L48222,L,296.6,307.6,1542,37.4,88,11.0,57670.799999999996,0,0,0,0,0,0,0.4286825931044831,Medium
1044,L48223,L,296.5,307.6,1431,45.2,90,11.100000000000023,64681.200000000004,0,0,0,0,0,0,0.4904530922223969,Medium
1045,L48224,L,296.5,307.6,1512,43.6,92,11.100000000000023,65923.2,0,0,0,0,0,0,0.48761452357666873,Medium
1046,H30459,H,296.4,307.5,1403,52.8,94,11.100000000000023,74078.4,0,0,0,0,0,0,0.5596495216026145,High
1047,L48226,L,296.4,307.5,1331,47.8,99,11.100000000000023,63621.799999999996,0,0,0,0,0,0,0.5165877450954944,Medium
1048,M15907,M,296.6,307.7,1474,52.6,101,11.099999999999966,77532.40000000001,0,0,0,0,0,0,0.577378426041161,High
1049,L48228,L,296.5,307.6,1607,33.5,104,11.100000000000023,53834.5,0,0,0,0,0,0,0.4239308826368215,Medium
1050,L48229,L,296.5,307.6,1415,44.2,106,11.100000000000023,62543.00000000001,0,0,0,0,0,0,0.5054508197218389,Medium
1051,L48230,L,296.6,307.6,1671,28.8,108,11.0,48124.8,0,0,0,0,0,0,0.3916019913276806,Low
1052,L48231,L,296.6,307.7,1556,37.7,110,11.099999999999966,58661.200000000004,0,0,0,0,0,0,0.46733883138354415,Medium
1053,L48232,L,296.7,307.7,1927,23.9,112,11.0,46055.299999999996,0,0,0,0,0,0,0.3663531738178563,Low
1054,M15913,M,296.7,307.7,1597,32.1,114,11.0,51263.700000000004,0,0,0,0,0,0,0.4262726556273395,Medium
1055,H30468,H,296.8,307.8,1627,30.5,117,11.0,49623.5,0,0,0,0,0,0,0.4185392502872958,Low
1056,L48235,L,296.8,307.8,1480,39.4,122,11.0,58312.0,0,0,0,0,0,0,0.4948672235327015,Medium
1057,L48236,L,296.8,307.8,1565,39.5,124,11.0,61817.5,0,0,0,0,0,0,0.5064550539348236,Medium
1058,L48237,L,296.8,307.8,1573,36.4,126,11.0,57257.2,0,0,0,0,0,0,0.48233784279594183,Medium
1059,L48238,L,296.7,307.8,1605,31.3,128,11.100000000000023,50236.5,0,0,0,0,0,0,0.4417034766541007,Medium
1060,M15919,M,296.7,307.9,1874,21.3,130,11.199999999999989,39916.200000000004,0,0,0,0,0,0,0.3667323350082917,Low
1061,H30474,H,296.7,307.9,1424,53.8,133,11.199999999999989,76611.2,0,0,0,0,0,0,0.6324949219339564,High
1062,L48241,L,296.7,307.9,1420,50.1,138,11.199999999999989,71142.0,0,0,0,0,0,0,0.6077819306525931,High
1063,L48242,L,296.8,307.9,1372,49.0,140,11.099999999999966,67228.0,0,0,0,0,0,0,0.5961058681535982,High
1064,M15923,M,296.8,307.8,1664,32.8,142,11.0,54579.2,0,0,0,0,0,0,0.48183700763593784,Medium
1065,M15924,M,296.8,307.9,1409,44.3,145,11.099999999999966,62418.7,0,0,0,0,0,0,0.5673810661569543,High
1066,L48245,L,296.8,307.9,1718,25.2,148,11.099999999999966,43293.6,0,0,0,0,0,0,0.4242079077904068,Medium
1067,M15926,M,296.9,307.8,1544,40.3,150,10.900000000000034,62223.2,0,0,0,0,0,0,0.5528689237988375,High
1068,L48247,L,296.9,307.8,1466,45.7,153,10.900000000000034,66996.2,0,0,0,0,0,0,0.5980065404149892,High
1069,L48248,L,296.8,307.8,1394,47.7,155,11.0,66493.8,0,0,0,0,0,0,0.6110287904691964,High
1070,M15929,M,296.9,307.8,1840,24.6,157,10.900000000000034,45264.0,0,0,0,0,0,0,0.4395676421598792,Medium
1071,M15930,M,296.9,307.8,1477,37.2,160,10.900000000000034,54944.4,0,0,0,0,0,0,0.5352918786055532,Medium
1072,L48251,L,296.9,307.8,1425,49.1,163,10.900000000000034,69967.5,0,0,0,0,0,0,0.6391741942660885,High
1073,M15932,M,297.0,307.9,1414,46.2,165,10.899999999999977,65326.8,0,0,0,0,0,0,0.6159752376732215,High
1074,L48253,L,297.0,307.8,1414,47.5,168,10.800000000000011,67165.0,0,0,0,0,0,0,0.6319913332120163,High
1075,L48254,L,297.0,307.9,1595,31.7,170,10.899999999999977,50561.5,0,0,0,0,0,0,0.5110346664008714,Medium
1076,H30489,H,296.9,307.8,1345,54.5,172,10.900000000000034,73302.5,0,0,0,0,0,0,0.690567009936781,High
1077,L48256,L,296.9,307.7,1653,35.9,177,10.800000000000011,59342.7,0,0,0,0,0,0,0.5649088019373303,High
1078,L48257,L,296.8,307.6,1547,36.5,179,10.800000000000011,56465.5,0,0,0,0,0,0,0.5649029304460659,High
1079,H30492,H,296.9,307.7,1656,30.8,181,10.800000000000011,51004.8,0,0,0,0,0,0,0.5244769433769572,Medium
1080,L48259,L,297.0,307.7,1731,28.5,186,10.699999999999989,49333.5,0,0,0,0,0,0,0.5159895625641066,Medium
1081,L48260,L,297.0,307.8,1774,28.0,188,10.800000000000011,49672.0,0,0,0,0,0,0,0.5171649230900363,Medium
1082,L48261,L,297.0,307.8,1521,40.2,190,10.800000000000011,61144.200000000004,0,0,0,0,0,0,0.6131362313298949,High
1083,H30496,H,297.1,307.9,1420,39.8,192,10.799999999999955,56515.99999999999,0,0,0,0,0,0,0.6037016240692006,High
1084,L48263,L,297.0,307.8,1683,32.3,197,10.800000000000011,54360.899999999994,0,0,0,0,0,0,0.5655557897808617,High
1085,M15944,M,297.0,307.7,1498,47.1,199,10.699999999999989,70555.8,0,0,0,0,0,0,0.6864239998103665,High
1086,L48265,L,297.0,307.8,1385,56.4,202,10.800000000000011,78114.0,1,0,0,0,1,0,0.7592481079931361,High
1087,L48266,L,297.0,307.9,1455,49.0,204,10.899999999999977,71295.0,0,0,0,0,0,0,0.706429568389519,High
1088,H30501,H,296.9,307.8,1549,35.8,206,10.900000000000034,55454.2,1,1,0,0,0,0,0.6014722865840683,High
1089,M15948,M,296.9,307.8,1392,43.9,0,10.900000000000034,61108.799999999996,0,0,0,0,0,0,0.33299110633495493,Low
1090,M15949,M,296.9,307.7,2008,17.5,3,10.800000000000011,35140.0,0,0,0,0,0,0,0.13433130644075647,Low
1091,L48270,L,296.9,307.7,1464,41.4,6,10.800000000000011,60609.6,0,0,0,0,0,0,0.32761938224837694,Low
1092,L48271,L,297.0,307.7,1447,46.4,8,10.699999999999989,67140.8,0,0,0,0,0,0,0.37292857657691014,Low
1093,M15952,M,296.9,307.6,1685,32.0,10,10.700000000000045,53920.0,0,0,0,0,0,0,0.26726462908056653,Low
1094,M15953,M,296.8,307.5,1443,39.2,13,10.699999999999989,56565.600000000006,0,0,0,0,0,0,0.317512411847894,Low
1095,L48274,L,296.9,307.5,1354,44.4,16,10.600000000000023,60117.6,0,0,0,0,0,0,0.35880772635675945,Low
1096,L48275,L,296.9,307.5,2721,9.3,18,10.600000000000023,25305.300000000003,1,0,0,1,0,0,0.09089470359872226,Low
1097,L48276,L,297.0,307.6,1680,35.8,20,10.600000000000023,60143.99999999999,0,0,0,0,0,0,0.3179384065545086,Low
1098,H30511,H,296.9,307.5,1397,48.3,22,10.600000000000023,67475.09999999999,0,0,0,0,0,0,0.4062536455452379,Low
1099,M15958,M,296.9,307.4,1521,37.9,27,10.5,57645.9,0,0,0,0,0,0,0.3349312115976497,Low
1100,M15959,M,296.8,307.4,1472,43.9,30,10.599999999999966,64620.799999999996,0,0,0,0,0,0,0.38831286540105636,Low
1101,H30514,H,296.8,307.5,1695,30.0,33,10.699999999999989,50850.0,0,0,0,0,0,0,0.28574143209995634,Low
1102,H30515,H,296.7,307.5,1607,33.6,38,10.800000000000011,53995.200000000004,0,0,0,0,0,0,0.3204935755203209,Low
1103,L48282,L,296.8,307.5,1347,54.8,43,10.699999999999989,73815.59999999999,0,0,0,0,0,0,0.48941564995604225,Medium
1104,M15963,M,296.7,307.4,1540,38.7,45,10.699999999999989,59598.00000000001,0,0,0,0,0,0,0.37217138535887684,Low
1105,L48284,L,296.6,307.4,1389,42.7,48,10.799999999999955,59310.3,0,0,0,0,0,0,0.3982460722654112,Low
1106,M15965,M,296.6,307.5,1734,27.0,50,10.899999999999977,46818.0,0,0,0,0,0,0,0.28707609615578344,Low
1107,L48286,L,296.7,307.6,1540,38.6,53,10.900000000000034,59444.0,0,0,0,0,0,0,0.38392414161170163,Low
1108,M15967,M,296.7,307.5,1515,42.1,55,10.800000000000011,63781.5,0,0,0,0,0,0,0.4160626679588414,Low
1109,L48288,L,296.6,307.4,1504,45.8,58,10.799999999999955,68883.2,0,0,0,0,0,0,0.45259816406435527,Medium
1110,L48289,L,296.6,307.5,1557,35.1,60,10.899999999999977,54650.700000000004,0,0,0,0,0,0,0.36499075110719614,Low
1111,L48290,L,296.5,307.4,1292,52.5,62,10.899999999999977,67830.0,0,0,0,0,0,0,0.49336908158057524,Medium
1112,H30525,H,296.5,307.4,1432,49.2,64,10.899999999999977,70454.40000000001,0,0,0,0,0,0,0.48429589581694926,Medium
1113,M15972,M,296.5,307.4,1350,55.6,69,10.899999999999977,75060.0,0,0,0,0,0,0,0.5377139509631623,Medium
1114,M15973,M,296.6,307.4,1790,25.8,72,10.799999999999955,46182.0,0,0,0,0,0,0,0.31383630313818217,Low
1115,H30528,H,296.4,307.3,1540,37.4,75,10.900000000000034,57596.0,0,0,0,0,0,0,0.40796116921476955,Low
1116,M15975,M,296.4,307.3,2077,19.1,80,10.900000000000034,39670.700000000004,0,0,0,0,0,0,0.27504143841751855,Low
1117,L48296,L,296.4,307.3,1487,37.5,83,10.900000000000034,55762.5,0,0,0,0,0,0,0.41703924590017033,Low
1118,L48297,L,296.5,307.4,1523,40.7,85,10.899999999999977,61986.100000000006,0,0,0,0,0,0,0.4517671999944666,Medium
1119,L48298,L,296.5,307.5,1443,41.8,87,11.0,60317.399999999994,0,0,0,0,0,0,0.45722389666293106,Medium
1120,L48299,L,296.5,307.5,1340,59.1,89,11.0,79194.0,0,0,0,0,0,0,0.59785374183262,High
1121,H30534,H,296.6,307.7,1654,31.0,91,11.099999999999966,51274.0,0,0,0,0,0,0,0.383888205750776,Low
1122,L48301,L,296.6,307.6,1459,40.2,96,11.0,58651.8,0,0,0,0,0,0,0.4589195873999057,Medium
1123,L48302,L,296.5,307.6,1541,38.5,98,11.100000000000023,59328.5,0,0,0,0,0,0,0.454261425215341,Medium
1124,H30537,H,296.6,307.7,1386,62.3,100,11.099999999999966,86347.8,1,0,0,1,0,0,0.6489009626439335,High
1125,M15984,M,296.7,307.8,1258,69.0,105,11.100000000000023,86802.0,1,0,0,1,0,0,0.6946398060099885,High
1126,M15985,M,296.7,307.8,1375,51.4,108,11.100000000000023,70675.0,0,0,0,0,0,0,0.5664446798927666,High
1127,L48306,L,296.8,307.9,1706,30.8,111,11.099999999999966,52544.8,0,0,0,0,0,0,0.4172651520340452,Low
1128,M15987,M,296.7,307.8,1672,32.4,113,11.100000000000023,54172.799999999996,0,0,0,0,0,0,0.43287628417240265,Medium
1129,M15988,M,296.8,307.9,1843,25.2,116,11.099999999999966,46443.6,0,0,0,0,0,0,0.38069259258396554,Low
1130,L48309,L,296.7,307.9,1690,29.6,119,11.199999999999989,50024.0,0,0,0,0,0,0,0.41765611317113177,Low
1131,L48310,L,296.8,307.9,1413,46.5,121,11.099999999999966,65704.5,0,0,0,0,0,0,0.5489070062962533,High
1132,L48311,L,296.8,307.9,1489,33.4,123,11.099999999999966,49732.6,0,0,0,0,0,0,0.44420461331036015,Medium
1133,L48312,L,296.8,307.9,1271,61.4,125,11.099999999999966,78039.4,0,0,0,0,0,0,0.6648138901944964,High
1134,M15993,M,296.8,307.9,1418,47.9,127,11.099999999999966,67922.2,0,0,0,0,0,0,0.5710683140802466,High
1135,M15994,M,296.9,307.8,1426,50.7,130,10.900000000000034,72298.2,0,0,0,0,0,0,0.6010282178846162,High
1136,L48315,L,296.9,307.9,1535,39.2,133,11.0,60172.00000000001,0,0,0,0,0,0,0.5153387634528769,Medium
1137,L48316,L,296.9,307.8,1557,38.1,135,10.900000000000034,59321.700000000004,0,0,0,0,0,0,0.5105463681687795,Medium
1138,L48317,L,296.9,307.8,1653,29.7,137,10.900000000000034,49094.1,0,0,0,0,0,0,0.44457471809343985,Medium
1139,L48318,L,296.9,307.9,1435,41.6,139,11.0,59696.0,0,0,0,0,0,0,0.5369422431553827,Medium
1140,M15999,M,297.0,307.9,1569,33.3,141,10.899999999999977,52247.7,0,0,0,0,0,0,0.47776470736627097,Medium
1141,M16000,M,296.9,307.9,1385,44.8,144,11.0,62047.99999999999,0,0,0,0,0,0,0.5677143848039473,High
